Q,Pgen,Ppost
0.18564433,1.1173492756056248e-24,2.0742955607503063e-25
0.21735136,5.936449455800754e-22,1.2902953753106195e-22
0.5180134,1.626231784573067e-23,8.424098847328815e-24
1.0986034,0.0,0.0
4.4577045,6.462796174452812e-23,2.88092358742396e-22
4.420446,3.857325561833577e-24,1.7051099038203816e-23
2.3727484,1.604387260326877e-23,3.8068072647133756e-23
2.7780006,2.442077513423582e-18,6.784092780895498e-18
6.620808,2.0384383501099255e-22,1.3496109189786266e-21
14.041416,0.0,0.0
7.5050797,6.840205372542349e-25,5.1336286801632975e-24
7.442351,1.981382499870775e-24,1.4746143760640903e-23
3.9948058,4.1163637216146026e-24,1.6444073722851983e-23
4.677098,5.488993554249369e-24,2.5672559662488483e-23
11.146921,9.014894110870914e-24,1.0048831390012639e-22
23.64041,1.3456493522000244e-13,3.1811701688516606e-12
3.8030176,9.526746943865372e-25,3.6230386453285185e-24
3.771231,8.993584362933953e-26,3.3916883575475787e-25
2.0242715,3.5571317397774416e-25,7.200600360566089e-25
2.3700058,2.7341380337721574e-24,6.479923123875374e-24
5.648434,2.2444899895111266e-15,1.2677853933335657e-14
11.979206,0.0,0.0
2.1764047,8.295619757114625e-23,1.8054625949783355e-22
2.1582136,1.0123328826786797e-23,2.1848306107319536e-23
1.1584574,2.866154117910753e-23,3.3203174428902177e-23
1.3563155,2.5813427223283484e-15,3.5011151285434118e-15
3.2325058,3.3971677654362996e-22,1.098136449970605e-21
6.8555026,0.0,0.0
0.39431804,5.654683060667401e-28,2.2297435649720294e-28
0.3910222,7.715977753872662e-28,3.017118637772303e-28
0.20988771,1.949423867833251e-27,4.091601176651158e-28
0.24573538,2.321754140590784e-27,5.705371292095439e-28
0.58566105,3.430503492784795e-27,2.009112290160186e-27
1.2420706,5.954129969017344e-13,7.3954495192497e-13
6.2813935,7.158729029882744e-20,4.496679419690108e-19
6.2288933,1.170651451412768e-19,7.291862958961533e-19
3.3434622,4.606361400985612e-19,1.5401195356282598e-18
3.9145083,4.975842435783848e-19,1.9477976727050127e-18
9.329444,1.9351711150928102e-18,1.8054070416270726e-17
19.7859,0.0,0.0
1.7671905,0.0,0.0
1.7524198,0.0,0.0
0.9406407,0.0,0.0
1.1012969,0.0,0.0
2.6247203,0.0,0.0
5.56651,0.0,0.0
4.464661,1.6074024462357235e-26,7.176507208101107e-26
4.4273443,1.0163642754410441e-27,4.499794604165488e-27
2.376451,4.757809383040142e-27,1.1306700939749916e-26
2.7823358,5.0742171286188853e-26,1.411817576187408e-25
6.6311393,8.017550405304357e-19,5.316549340926069e-18
14.063328,0.0,0.0
4.7382007,1.4731478909304913e-22,6.980070315743478e-22
4.6985965,1.365427423848686e-23,6.415592483989003e-23
2.522051,5.240339152614055e-23,1.3216403103065603e-22
2.952803,8.420021495780212e-17,2.486266386132899e-16
7.0374136,6.408577313820909e-22,4.509980912639429e-21
14.924956,0.0,0.0
7.0102386,5.949942427053786e-20,4.171051635229998e-19
6.9516444,5.5662551438912374e-21,3.869462651479993e-20
3.7314115,2.814899439283288e-20,1.0503548018218405e-19
4.3687167,6.488747430063793e-11,2.834749936859443e-10
10.411961,3.772572779371638e-19,3.927987914626567e-18
22.081703,0.0,0.0
1.5782846,7.984646026077426e-24,1.260204402899277e-23
1.5650929,7.035611250560268e-25,1.1011385364968118e-24
0.84008986,1.5294333248878977e-24,1.2848614240805456e-24
0.9835726,1.7443252720585714e-21,1.715670547047522e-21
2.3441482,4.42306379312687e-23,1.0368316847917773e-22
4.9714723,0.0,0.0
4.1371775,2.017434108919413e-19,8.346482937277038e-19
4.102597,1.9638740647422043e-20,8.056984311107176e-20
2.202138,7.064725330840061e-20,1.5557499736758006e-19
2.5782514,1.6537249345360174e-12,4.263718564587702e-12
6.1447444,8.666939634401752e-19,5.325612875077806e-18
13.031784,0.0,0.0
47.396225,1.2456972500367934e-22,5.904134711421259e-21
47.00006,2.2807003061200053e-22,1.0719305359053979e-20
25.228077,3.191556530005193e-12,8.051683368078046e-11
29.536888,7.079499085670435e-22,2.0910637245720348e-20
70.39526,1.1737384738349032e-21,8.262562934743216e-20
144.99153,0.0,0.0
1.7763002,9.058639069712155e-39,1.6090862317694775e-38
1.761453,1.307599003894951e-38,2.3032742306963606e-38
0.9454896,4.6447544943460294e-38,4.3915670011422847e-38
1.1069739,5.504327012976268e-38,6.093146266065507e-38
2.6382504,7.653576557127531e-38,2.0192051037880845e-37
5.595205,1.7164955343518358e-32,9.604144104770074e-32
3.694574,2.533689163474425e-19,9.36090240556955e-19
3.6636937,2.8177156591391507e-20,1.0323247014268001e-19
1.9665489,9.480754104967712e-20,1.86443667428545e-19
2.302425,6.747836737201486e-15,1.5536387376720036e-14
5.4873676,1.1422558679751916e-18,6.267977875110197e-18
11.637619,0.0,0.0
1.2665392,3.128113937946476e-22,3.961878974655422e-22
1.2559528,8.473016537887553e-23,1.0641709142465083e-22
0.6741538,2.3329304457389063e-22,1.5727539362797752e-22
0.78929555,2.5993168137382695e-21,2.051629204939739e-21
1.8811276,2.474631526807578e-12,4.6550976547655706e-12
3.9894977,0.0,0.0
0.32032105,4.530837220398971e-22,1.4513225506173742e-22
0.3176437,7.226678283139514e-22,2.295508843237554e-22
0.17050056,9.14475167986715e-22,1.5591852970638312e-22
0.19962113,1.6230469877601447e-21,3.2399446733802036e-22
0.475757,1.4200318911557384e-21,6.755901164599886e-22
1.008986,2.6274838556118476e-12,2.651094415675689e-12
7.3343444,4.19210417025332e-20,3.074633569104496e-19
7.2730417,4.76752834285736e-21,3.467443256347825e-20
3.903927,1.6248740195111685e-20,6.343389699005815e-20
4.570696,2.4775577817529045e-15,1.1324163138273568e-14
10.893339,1.9599558078876627e-19,2.1350463348257047e-18
23.102604,0.0,0.0
27.455647,5.621378510142636e-17,1.5433858130088971e-15
27.226162,6.3731773106686145e-18,1.735171576395846e-16
14.614098,2.1774089264853137e-17,3.182086655634836e-16
17.110107,2.575106184997546e-10,4.4060343448042735e-09
40.7785,2.626800641765532e-16,1.0711698892810903e-14
86.48309,0.0,0.0
1.0465844,2.0103384026919736e-26,2.103988746149096e-26
1.0378367,3.676216415280979e-26,3.815312205853257e-26
0.5570761,5.184117798435188e-19,2.887948107128488e-19
0.6522218,1.0599666412849696e-25,6.91333349549471e-26
1.5544395,1.1710231625404044e-25,1.8202847115863868e-25
3.2966576,0.0,0.0
5.4811773,1.1970845904415607e-30,6.561432919241076e-30
5.435364,1.0713768654285705e-31,5.82332299786441e-31
2.9175227,3.892863268289742e-31,1.1357516831924058e-30
3.4158194,5.993250302551632e-24,2.0471860691524195e-23
8.14092,4.7301766916911665e-30,3.850798854463749e-29
17.26528,0.0,0.0
67.69023,1.6285321110142285e-19,1.1023571531188106e-17
67.124435,1.4752360850892068e-20,9.902438932991214e-19
36.030167,3.566137007304368e-20,1.2848851058423778e-18
42.183914,5.3109404542812215e-17,2.2403625636276194e-15
100.536964,1.09626097467963e-18,1.1021475060256786e-16
144.99153,0.0,0.0
0.48344567,2.027594831380341e-24,9.802319502225484e-25
0.4794049,3.367782394160752e-24,1.6145313700995006e-24
0.2573286,5.655169003661545e-24,1.455236720730384e-24
0.30127892,8.471731411743278e-24,2.552354081632073e-24
0.71803796,1.3741891140556443e-23,9.867199521144403e-24
1.5228157,5.060061291091418e-18,7.705540799025805e-18
0.7547462,8.79672385612846e-31,6.639293891023448e-31
0.7484378,1.5844923327440003e-30,1.185893990280842e-30
0.40173656,2.0004448681325772e-30,8.03651834759462e-31
0.47035098,3.153613025319537e-30,1.4833049793923511e-30
1.120987,2.7607005046622823e-30,3.0947095358732188e-30
2.3773916,2.0775558811124976e-24,4.939163852019528e-24
2.6293523,4.167154295900955e-23,1.0956916862236831e-22
2.6073756,8.796412673790402e-23,2.293555196489542e-22
1.3995523,1.772140142664422e-15,2.4802028928235227e-15
1.6385883,2.6445755968153878e-22,4.3333706559700955e-22
3.9052472,4.2186695087453314e-22,1.647494733508342e-21
8.282252,0.0,0.0
5.9766297,1.2147475353318775e-22,7.2600962390154625e-22
5.9266753,1.9198187959920633e-23,1.1378142676447868e-22
3.1812422,3.3816913873783314e-23,1.0757979442084706e-22
3.724581,4.6016000971001685e-22,1.7139032305932344e-21
8.876791,1.1395809902280408e-16,1.0115822278244687e-15
18.825916,0.0,0.0
1.6224804,1.0020466260748257e-25,1.6258010031331486e-25
1.6089191,1.619027385509702e-36,2.60488415468349e-36
0.86361414,4.8223634620188846e-36,4.164661283379409e-36
1.011115,2.1578394541975428e-34,2.181823742516883e-34
2.4097893,5.838092740231343e-35,1.4068573556803258e-34
5.110685,0.0,0.0
3.8495533,1.0620695415954397e-20,4.088493358206669e-20
3.8173778,5.907419809333779e-22,2.2550853269161414e-21
2.0490413,4.290103209147485e-21,8.790598533292448e-21
2.3990064,1.4757642171327278e-13,3.540367752693339e-13
5.7175503,1.1046639288221724e-19,6.315971553013389e-19
12.125789,0.0,0.0
1.7770414,6.454158210650645e-17,1.146930656993162e-16
1.7621882,3.817416302658474e-18,6.7270059484584545e-18
0.94588405,7.102135482654436e-18,6.71779666644475e-18
1.107436,5.82550485386912e-15,6.451373453700141e-15
2.6393516,2.31760973032227e-16,6.116986964662552e-16
5.597539,0.0,0.0
8.04623,1.5411653243462253e-24,1.2400571154972408e-23
7.978977,5.241019818376527e-24,4.181797765323218e-23
4.2828503,2.4781455294148043e-16,1.0613526238609092e-15
5.014337,1.1974594315781466e-23,6.004465209004463e-23
11.950666,1.7927202010674312e-23,2.142420112099893e-22
25.34499,0.0,0.0
0.8252792,1.1230689902999551e-38,9.268454511700436e-39
0.8183812,6.432075035648565e-38,5.263889223772908e-38
0.43927982,1.069354700074039e-37,4.6974594497176467e-38
0.5143064,6.909500317862202e-38,3.5536004142591555e-38
1.2257463,1.684741591208575e-37,2.065065728067385e-37
2.5995643,3.3356607409114085e-26,8.671264625312337e-26
1.3331035,3.878025238454611e-34,5.169809164128901e-34
1.3219608,9.517444212541212e-34,1.2581688230328662e-33
0.7095847,7.254081340011689e-33,5.1473852256015654e-33
0.8307778,4.912699989529384e-33,4.0813622068976816e-33
1.9799923,6.032611498650442e-33,1.19445241380743e-32
4.1991706,1.3966179216519018e-27,5.8646369012952906e-27
0.45435104,2.3809617273532115e-28,1.0817924316438388e-28
0.45055336,7.356438572620326e-28,3.314468098880815e-28
0.2418421,2.1206763986127337e-27,5.128688463525268e-28
0.28314736,2.0256647943716583e-27,5.735616486055009e-28
0.6748252,3.11941104344533e-27,2.1050571547533557e-27
1.4311694,1.2066506359929818e-17,1.7269214554757865e-17
0.9123794,5.083174660733693e-22,4.637783765932175e-22
0.90475345,1.4034441415235935e-21,1.2697709241245482e-21
0.48564154,3.433142705621311e-21,1.6672767074969966e-21
0.5685865,4.515571647809669e-21,2.5674932065236046e-21
1.355112,7.269066212499706e-21,9.850398537849075e-21
2.873923,0.0,0.0
2.1591682,5.314391252627581e-27,1.1474664825719813e-26
2.1411211,3.4375444850582674e-28,7.360199197803516e-28
1.1492826,8.857163905621397e-28,1.0179384137581721e-27
1.3455738,1.8196883718576994e-18,2.448524966257624e-18
3.2069054,1.2177648226045564e-26,3.905256542906933e-26
6.8012085,0.0,0.0
0.28315398,3.127909567255978e-26,8.856800460838772e-27
0.28078726,1.1449860789996943e-25,3.2149750310510466e-26
0.15071726,4.34138249273404e-25,6.543212672023283e-26
0.17645894,2.269878459589211e-25,4.005403467035084e-26
0.42055452,3.810539311681665e-25,1.602539526210363e-25
0.8919126,3.734556362840571e-19,3.3308977990053513e-19
4.5810165,2.629770347020433e-21,1.2047021457488937e-20
4.542727,2.9827084890251614e-22,1.354963036701752e-21
2.4383848,1.019079430459768e-21,2.484907764026119e-21
2.8548474,1.6646734219104714e-14,4.7523886422994926e-14
6.8039565,1.2294118763529464e-20,8.36486493790661e-20
14.429839,0.0,0.0
23.69893,3.451769281192769e-19,8.180324112667739e-18
23.50085,5.733830464043725e-21,1.3474989354553612e-19
12.614477,1.3489145007476876e-20,1.7015851157227366e-19
14.768958,4.4369544631277665e-13,6.552919452087428e-12
35.198853,3.313900436441221e-19,1.1664549279142939e-17
74.64977,0.0,0.0
1.1568409,4.950475198084934e-22,5.726912284809071e-22
1.1471717,2.8784966882057756e-15,3.302130042198649e-15
0.61576366,1.9560987229484428e-21,1.2044945172688826e-21
0.72093266,2.6104174243748217e-21,1.8819351839570756e-21
1.7181985,2.9804185553843193e-21,5.1209508039724204e-21
3.6439574,0.0,0.0
0.113100685,1.4579542980938407e-22,1.648956300744219e-23
0.11215537,4.981538662525943e-22,5.587063139285398e-23
0.060201272,1.1495080925848754e-21,6.92018497714178e-23
0.07048332,9.711514934191651e-22,6.844998095602595e-23
0.16798285,1.3190483957761005e-21,2.2157750419173536e-22
0.35625824,3.1432702023630226e-16,1.1198159205814084e-16
5.256949,2.678224256425078e-23,1.4079288187071466e-22
5.2130103,2.366468069618626e-24,1.2336422447874017e-23
2.7981706,1.439196159280363e-23,4.027116332402837e-23
3.276083,9.478330436589374e-15,3.105179714111464e-14
7.807885,1.3567663453863038e-22,1.0593475827273633e-21
16.55897,0.0,0.0
0.6382204,9.963614365539318e-19,6.358982238954479e-19
0.632886,1.5984235663250575e-18,1.0116198852521939e-18
0.33971217,4.4974843825750344e-18,1.527850191498728e-18
0.39773312,3.705948572752407e-18,1.4739784962212728e-18
0.94791716,6.573152626391981e-18,6.2308041920209605e-18
2.0103438,6.573994539144041e-12,1.3215989097619244e-11
0.3005224,7.933780988281675e-29,2.3842788007537147e-29
0.29801053,1.888983023662314e-28,5.629368284301478e-29
0.15996213,9.816929290478378e-28,1.5703369446245232e-28
0.18728279,6.073850999795799e-28,1.1375277356135627e-28
0.44635093,2.51396457969999e-27,1.1221104334689646e-27
0.94662184,1.052125982590219e-21,9.95965428534594e-22
0.8332955,1.3606489212944963e-13,1.1338226560138601e-13
0.8263306,2.0508545951238124e-14,1.694683912549796e-14
0.4435468,4.317524420710941e-14,1.9150241485234654e-14
0.5193022,5.240828583565632e-13,2.7215737574543637e-13
1.2376527,7.160694296528784e-11,8.862452339365256e-11
2.6248152,0.0,0.0
0.49679413,1.447374529090352e-16,7.190471763008338e-17
0.49264178,2.638405001954387e-16,1.2997885280812271e-16
0.26443374,6.997175936803097e-16,1.8502894133890474e-16
0.30959758,5.81574899770292e-16,1.800541825026753e-16
0.7378637,8.533790138098689e-16,6.29677413241714e-16
1.5648625,4.272844145949576e-09,6.68641352833208e-09
44.891693,5.108885728586177e-24,2.293465302884912e-22
44.516476,7.868864705461857e-24,3.502941242701541e-22
23.894962,2.133605882359267e-16,5.09824321450567e-15
27.976095,2.1523798995143268e-23,6.021518497448592e-22
66.6754,3.9501559606216075e-23,2.6337822786887572e-21
141.40527,0.0,0.0
1.1564634,2.8060899692888036e-33,3.2451403034552404e-33
1.1467974,1.7287359639965455e-34,1.9825099409424715e-34
0.6155626,5.410476026659927e-34,3.3304867864001067e-34
0.72069734,3.6827191106360855e-32,2.654125879337701e-32
1.7176378,2.876369095060874e-32,4.940560219216724e-32
3.6427681,0.0,0.0
1.203321,1.810510029230638e-16,2.1786247028040357e-16
